pair_id,pair_index_within_group,subject_id,gesture,distance,capture_id,rgb_video_path,nir_video_path,rgb_num_frames,nir_num_frames,rgb_fps,nir_fps,duration_rgb,duration_nir,fps_diff,frame_diff,duration_diff,is_valid_pair,rgb_width,rgb_height,nir_width,nir_height,rgb_filename,nir_filename,rgb_serial_no,nir_serial_no
PAIR_00186,16,4F_S016,sit_down,4_feet,16,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260303_235100.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260303235123283.mp4,160,124,30.206473834690875,25.01008471157725,5.296877777777778,4.958,5.196389123113626,36,0.3388777777777774,True,1080,1920,720,960,video_20260303_235100.mp4,20260303235123283.mp4,20260303235100,20260303235123283
PAIR_00188,18,4F_S018,sit_down,4_feet,18,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260304_000624.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260304000756036.mp4,166,111,30.254551345659262,25.0620907654098,5.486777777777777,4.429,5.192460580249463,55,1.057777777777777,True,1080,1920,720,960,video_20260304_000624.mp4,20260304000756036.mp4,20260304000624,20260304000756036
PAIR_00189,19,4F_S019,sit_down,4_feet,19,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260304_001503.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260304001647368.mp4,162,105,30.204095161544263,18.98047722342733,5.363511111111111,5.532,11.22361793811693,57,0.1684888888888887,True,1080,1920,720,960,video_20260304_001503.mp4,20260304001647368.mp4,20260304001503,20260304001647368
PAIR_00191,21,4F_S021,sit_down,4_feet,21,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260304_002747.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260304003004691.mp4,161,135,30.019329216120525,24.958402662229616,5.363211111111111,5.409,5.0609265538909085,26,0.0457888888888886,True,1080,1920,720,960,video_20260304_002747.mp4,20260304003004691.mp4,20260304002747,20260304003004691
PAIR_00192,22,4F_S022,sit_down,4_feet,22,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260304_003200.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260304003507746.mp4,169,141,30.0193023522028,25.048854148161308,5.629711111111111,5.629,4.970448204041489,28,0.0007111111111113,True,1080,1920,720,960,video_20260304_003200.mp4,20260304003507746.mp4,20260304003200,20260304003507746
PAIR_00194,24,4F_S024,sit_down,4_feet,24,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260304_004202.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260304004405149.mp4,163,134,30.019337610116946,25.0280164363093,5.429833333333334,5.354,4.991321173807645,29,0.0758333333333336,True,1080,1920,720,960,video_20260304_004202.mp4,20260304004405149.mp4,20260304004202,20260304004405149
PAIR_00195,25,4F_S025,sit_down,4_feet,25,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260304_004732.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260304004938619.mp4,165,134,30.019224432616443,24.967393329606857,5.496477777777778,5.367,5.051831103009587,31,0.1294777777777778,True,1080,1920,720,960,video_20260304_004732.mp4,20260304004938619.mp4,20260304004732,20260304004938619
PAIR_00196,26,4F_S026,sit_down,4_feet,26,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260304_005156.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260304005432734.mp4,164,142,30.20189846350911,25.048509437290527,5.430122222222222,5.6690000000000005,5.153389026218584,22,0.2388777777777786,True,1080,1920,720,960,video_20260304_005156.mp4,20260304005432734.mp4,20260304005156,20260304005432734
PAIR_00197,27,4F_S027,sit_down,4_feet,27,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260304_010010.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260304010143964.mp4,132,145,29.95136684625721,25.02588885053504,4.4071444444444445,5.794,4.925477995722176,13,1.386855555555555,True,1080,1920,720,960,video_20260304_010010.mp4,20260304010143964.mp4,20260304010010,20260304010143964
PAIR_00198,28,4F_S028,sit_down,4_feet,28,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260305_233927.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260305234107869.mp4,163,135,30.019337610116946,24.99074416882636,5.429833333333334,5.402,5.028593441290585,28,0.0278333333333336,True,1080,1920,720,960,video_20260305_233927.mp4,20260305234107869.mp4,20260305233927,20260305234107869
PAIR_00199,29,4F_S029,sit_down,4_feet,29,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260305_234515.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260305234644742.mp4,163,141,30.019337610116946,24.98228206945429,5.429833333333334,5.644,5.0370555406626565,22,0.2141666666666664,True,1080,1920,720,960,video_20260305_234515.mp4,20260305234644742.mp4,20260305234515,20260305234644742
PAIR_00200,30,4F_S030,sit_down,4_feet,30,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260305_235148.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260305235315323.mp4,153,137,30.019358889392723,25.022831050228312,5.096711111111111,5.475,4.996527839164411,16,0.3782888888888882,True,1080,1920,720,960,video_20260305_235148.mp4,20260305235315323.mp4,20260305235148,20260305235315323
PAIR_00202,32,4F_S032,sit_down,4_feet,32,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260306_000204.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260306000033249.mp4,164,133,30.2020220622088,25.00940203083866,5.4301,5.318,5.1926200313701365,31,0.1121000000000007,True,1080,1920,720,960,video_20260306_000204.mp4,20260306000033249.mp4,20260306000204,20260306000033249
PAIR_00203,33,4F_S033,sit_down,4_feet,33,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260306_000733.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260306000932272.mp4,149,134,30.01927412007262,25.004665049449525,4.963477777777777,5.359,5.014609070623095,15,0.3955222222222225,True,1080,1920,720,960,video_20260306_000733.mp4,20260306000932272.mp4,20260306000733,20260306000932272
PAIR_00204,34,4F_S034,sit_down,4_feet,34,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/sit_down/video_20260306_002059.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/sit_down/20260306002224672.mp4,177,137,30.18829308227589,24.972657674079475,5.8632,5.486,5.215635408196416,40,0.3772000000000002,True,1080,1920,720,960,video_20260306_002059.mp4,20260306002224672.mp4,20260306002059,20260306002224672
PAIR_00205,1,4F_S001,stand_up,4_feet,1,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260303_153118.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260303153019484.mp4,187,138,30.019263698630137,24.932249322493224,6.229333333333333,5.535,5.0870143761369135,49,0.6943333333333328,True,2160,3840,720,960,video_20260303_153118.mp4,20260303153019484.mp4,20260303153118,20260303153019484
PAIR_00206,2,4F_S002,stand_up,4_feet,2,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260303_155113.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260303155114045.mp4,166,145,30.199571869523297,25.06049083995852,5.496766666666667,5.786,5.139081029564775,21,0.2892333333333328,True,1080,1920,720,960,video_20260303_155113.mp4,20260303155114045.mp4,20260303155113,20260303155114045
PAIR_00207,3,4F_S003,stand_up,4_feet,3,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260303_160103.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260303160103502.mp4,163,136,30.019337610116946,24.98622083409884,5.429833333333334,5.4430000000000005,5.033116776018105,27,0.0131666666666667,True,1080,1920,720,960,video_20260303_160103.mp4,20260303160103502.mp4,20260303160103,20260303160103502
PAIR_00208,4,4F_S004,stand_up,4_feet,4,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260303_161016.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260303161015953.mp4,173,141,30.01920303546777,25.05330490405117,5.7629777777777775,5.628,4.965898131416601,32,0.1349777777777774,True,1080,1920,720,960,video_20260303_161016.mp4,20260303161015953.mp4,20260303161016,20260303161015953
PAIR_00209,5,4F_S005,stand_up,4_feet,5,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260303_161329.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260303161329352.mp4,177,136,30.18829308227589,25.0229990800368,5.8632,5.4350000000000005,5.165294002239094,41,0.4281999999999994,True,1080,1920,720,960,video_20260303_161329.mp4,20260303161329352.mp4,20260303161329,20260303161329352
PAIR_00210,6,4F_S006,stand_up,4_feet,6,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260303_161621.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260303161620561.mp4,161,121,30.019329216120525,25.0,5.363211111111111,4.84,5.019329216120525,40,0.5232111111111113,True,1080,1920,720,960,video_20260303_161621.mp4,20260303161620561.mp4,20260303161621,20260303161620561
PAIR_00212,8,4F_S008,stand_up,4_feet,8,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260303_163000.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260303162958946.mp4,160,111,30.017635360774456,25.11880515953836,5.3302,4.419,4.898830201236098,49,0.9112,True,1080,1920,720,960,video_20260303_163000.mp4,20260303162958946.mp4,20260303163000,20260303162958946
PAIR_00214,10,4F_S010,stand_up,4_feet,10,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260303_163924.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260303163924919.mp4,163,127,30.019337610116946,25.01477250344692,5.429833333333334,5.077,5.004565106670029,36,0.3528333333333338,True,1080,1920,720,960,video_20260303_163924.mp4,20260303163924919.mp4,20260303163924,20260303163924919
PAIR_00215,11,4F_S011,stand_up,4_feet,11,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260303_164216.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260303164215829.mp4,157,106,30.01924801040157,25.0,5.229977777777778,4.24,5.019248010401572,51,0.9899777777777778,True,1080,1920,720,960,video_20260303_164216.mp4,20260303164215829.mp4,20260303164216,20260303164215829
PAIR_00220,16,4F_S016,stand_up,4_feet,16,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260303_235044.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260303235114042.mp4,163,120,29.655474942437653,24.906600249066003,5.496455555555555,4.818,4.748874693371651,43,0.6784555555555558,True,1080,1920,720,960,video_20260303_235044.mp4,20260303235114042.mp4,20260303235044,20260303235114042
PAIR_00222,18,4F_S018,stand_up,4_feet,18,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260304_000615.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260304000747268.mp4,171,125,29.966820362639417,25.02001601281025,5.706311111111111,4.996,4.9468043498291685,46,0.7103111111111113,True,1080,1920,720,960,video_20260304_000615.mp4,20260304000747268.mp4,20260304000615,20260304000747268
PAIR_00223,19,4F_S019,stand_up,4_feet,19,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260304_001451.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260304001638456.mp4,162,134,30.20428287616037,25.004665049449525,5.363477777777778,5.359,5.1996178267108455,28,0.0044777777777778,True,1080,1920,720,960,video_20260304_001451.mp4,20260304001638456.mp4,20260304001451,20260304001638456
PAIR_00225,21,4F_S021,stand_up,4_feet,21,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260304_002736.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260304002956307.mp4,163,129,30.01939903905182,24.96130030959752,5.429822222222223,5.168,5.058098729454297,34,0.2618222222222224,True,1080,1920,720,960,video_20260304_002736.mp4,20260304002956307.mp4,20260304002736,20260304002956307
PAIR_00226,22,4F_S022,stand_up,4_feet,22,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260304_003148.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260304003459109.mp4,158,135,30.208784765595126,25.06033042509745,5.230266666666666,5.387,5.148454340497668,23,0.1567333333333334,True,1080,1920,720,960,video_20260304_003148.mp4,20260304003459109.mp4,20260304003148,20260304003459109
PAIR_00228,24,4F_S024,stand_up,4_feet,24,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260304_004153.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260304004356383.mp4,158,139,30.20884894088456,25.045045045045047,5.230255555555556,5.55,5.163803895839507,19,0.3197444444444439,True,1080,1920,720,960,video_20260304_004153.mp4,20260304004356383.mp4,20260304004153,20260304004356383
PAIR_00229,25,4F_S025,stand_up,4_feet,25,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260304_004718.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260304004930281.mp4,171,131,30.01931066768097,24.95238095238096,5.6963333333333335,5.25,5.066929715300013,40,0.4463333333333334,True,1080,1920,720,960,video_20260304_004718.mp4,20260304004930281.mp4,20260304004718,20260304004930281
PAIR_00230,26,4F_S026,stand_up,4_feet,26,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260304_005144.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260304005422908.mp4,183,144,30.182801117881525,21.573033707865168,6.063055555555556,6.675,8.609767410016357,39,0.6119444444444442,True,1080,1920,720,960,video_20260304_005144.mp4,20260304005422908.mp4,20260304005144,20260304005422908
PAIR_00231,27,4F_S027,stand_up,4_feet,27,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260304_010000.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260304010135339.mp4,176,140,30.01978576789248,25.008931761343337,5.8628,5.598,5.010854006549138,36,0.2648000000000001,True,1080,1920,720,960,video_20260304_010000.mp4,20260304010135339.mp4,20260304010000,20260304010135339
PAIR_00232,28,4F_S028,stand_up,4_feet,28,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260305_233918.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260305234059260.mp4,181,134,30.18449787930277,25.07954332771851,5.996455555555555,5.343,5.104954551584264,47,0.6534555555555555,True,1080,1920,720,960,video_20260305_233918.mp4,20260305234059260.mp4,20260305233918,20260305234059260
PAIR_00233,29,4F_S029,stand_up,4_feet,29,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260305_234505.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260305234635787.mp4,159,141,30.01944655972108,25.05775724186956,5.296566666666666,5.627000000000001,4.961689317851523,18,0.3304333333333344,True,1080,1920,720,960,video_20260305_234505.mp4,20260305234635787.mp4,20260305234505,20260305234635787
PAIR_00234,30,4F_S030,stand_up,4_feet,30,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260305_235139.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260305235306950.mp4,169,135,30.0193023522028,25.004630487127248,5.629711111111111,5.399,5.014671865075549,34,0.2307111111111108,True,1080,1920,720,960,video_20260305_235139.mp4,20260305235306950.mp4,20260305235139,20260305235306950
PAIR_00236,32,4F_S032,stand_up,4_feet,32,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260306_000157.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260306000023204.mp4,154,133,30.213851285069648,20.045214770158253,5.097,6.635,10.168636514911396,21,1.5379999999999994,True,1080,1920,720,960,video_20260306_000157.mp4,20260306000023204.mp4,20260306000157,20260306000023204
PAIR_00237,33,4F_S033,stand_up,4_feet,33,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260306_000724.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260306000845324.mp4,163,138,30.01896904178714,24.9683372534829,5.4299,5.527,5.050631788304241,25,0.0971000000000001,True,1080,1920,720,960,video_20260306_000724.mp4,20260306000845324.mp4,20260306000724,20260306000845324
PAIR_00238,34,4F_S034,stand_up,4_feet,34,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/4_feet/stand_up/video_20260306_002047.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/4_feet/stand_up/20260306002216074.mp4,190,136,30.01938093365541,24.963289280469898,6.329244444444445,5.448,5.056091653185515,54,0.8812444444444454,True,1080,1920,720,960,video_20260306_002047.mp4,20260306002216074.mp4,20260306002047,20260306002216074
PAIR_00242,4,6F_S004,doctor,6_feet,4,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260306_004651.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260306004826224.mp4,160,134,30.206410471555632,24.98601528994965,5.296888888888889,5.363,5.220395181605976,26,0.0661111111111107,True,1080,1920,720,960,video_20260306_004651.mp4,20260306004826224.mp4,20260306004651,20260306004826224
PAIR_00243,5,6F_S005,doctor,6_feet,5,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260306_004956.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260306005116689.mp4,168,140,30.19742163549396,25.09860164933668,5.563388888888889,5.578,5.098819986157274,28,0.0146111111111109,True,1080,1920,720,960,video_20260306_004956.mp4,20260306005116689.mp4,20260306004956,20260306005116689
PAIR_00244,6,6F_S006,doctor,6_feet,6,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260306_005239.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260306005408658.mp4,159,136,30.01932061095925,25.194516487588,5.296588888888889,5.398,4.824804123371258,23,0.1014111111111111,True,1080,1920,720,960,video_20260306_005239.mp4,20260306005408658.mp4,20260306005239,20260306005408658
PAIR_00245,7,6F_S007,doctor,6_feet,7,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260309_225030.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260309225213232.mp4,185,133,30.019255594579587,25.032938076416336,6.162711111111111,5.313000000000001,4.986317518163251,52,0.8497111111111106,True,2160,3840,720,960,video_20260309_225030.mp4,20260309225213232.mp4,20260309225030,20260309225213232
PAIR_00247,9,6F_S009,doctor,6_feet,9,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260309_230128.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260309230243062.mp4,156,133,30.01937147475508,25.04708097928437,5.196644444444445,5.31,4.9722904954707055,23,0.1133555555555547,True,2160,3840,720,960,video_20260309_230128.mp4,20260309230243062.mp4,20260309230128,20260309230243062
PAIR_00248,10,6F_S010,doctor,6_feet,10,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260309_230856.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260309231020703.mp4,163,181,30.019337610116946,25.01381978993919,5.429833333333334,7.236000000000001,5.005517820177754,18,1.806166666666667,True,2160,3840,720,960,video_20260309_230856.mp4,20260309231020703.mp4,20260309230856,20260309231020703
PAIR_00250,12,6F_S012,doctor,6_feet,12,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260309_232053.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260309232252316.mp4,160,125,30.206410471555632,25.025025025025027,5.296888888888889,4.994999999999999,5.181385446530605,35,0.3018888888888895,True,1080,1920,720,960,video_20260309_232053.mp4,20260309232252316.mp4,20260309232053,20260309232252316
PAIR_00251,13,6F_S013,doctor,6_feet,13,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260309_232538.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260309232659851.mp4,165,137,30.019224432616443,24.97721057429353,5.496477777777778,5.484999999999999,5.042013858322914,28,0.0114777777777783,True,1080,1920,720,960,video_20260309_232538.mp4,20260309232659851.mp4,20260309232538,20260309232659851
PAIR_00253,15,6F_S015,doctor,6_feet,15,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260309_233629.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260309233758345.mp4,163,135,30.019337610116946,25.032449471537177,5.429833333333334,5.393,4.9868881385797685,28,0.0368333333333339,True,1080,1920,720,960,video_20260309_233629.mp4,20260309233758345.mp4,20260309233629,20260309233758345
PAIR_00255,17,6F_S017,doctor,6_feet,17,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260309_235037.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260309235152105.mp4,165,134,30.019224432616443,24.990675121223425,5.496477777777778,5.362,5.028549311393018,31,0.1344777777777777,True,2160,3840,720,960,video_20260309_235037.mp4,20260309235152105.mp4,20260309235037,20260309235152105
PAIR_00256,18,6F_S018,doctor,6_feet,18,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260309_235435.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260309235601988.mp4,181,140,30.01918352980634,25.004465083050544,6.029477777777777,5.599,5.014718446755797,41,0.430477777777777,True,2160,3840,720,960,video_20260309_235435.mp4,20260309235601988.mp4,20260309235435,20260309235601988
PAIR_00257,19,6F_S019,doctor,6_feet,19,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260310_000015.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260310000208404.mp4,162,135,30.204095161544263,25.041736227045075,5.363511111111111,5.391,5.1623589344991885,27,0.0274888888888886,True,2160,3840,720,960,video_20260310_000015.mp4,20260310000208404.mp4,20260310000015,20260310000208404
PAIR_00260,22,6F_S022,doctor,6_feet,22,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260310_001216.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260310001443406.mp4,156,133,30.01937147475508,25.02822732404968,5.196644444444445,5.314,4.991144150705395,23,0.1173555555555552,True,2160,3840,720,960,video_20260310_001216.mp4,20260310001443406.mp4,20260310001216,20260310001443406
PAIR_00261,23,6F_S023,doctor,6_feet,23,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260310_002030.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260310002232123.mp4,170,134,30.195322290660567,25.04204821528686,5.630011111111111,5.351,5.153274075373705,36,0.2790111111111111,True,2160,3840,720,960,video_20260310_002030.mp4,20260310002232123.mp4,20260310002030,20260310002232123
PAIR_00262,24,6F_S024,doctor,6_feet,24,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260310_002824.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260310002940943.mp4,172,134,30.19327204957314,25.01867064973861,5.696633333333334,5.356,5.174601399834529,38,0.3406333333333338,True,2160,3840,720,960,video_20260310_002824.mp4,20260310002940943.mp4,20260310002824,20260310002940943
PAIR_00264,26,6F_S026,doctor,6_feet,26,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260310_003647.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260310003818299.mp4,164,139,30.201836664538625,24.937208467886617,5.430133333333333,5.574,5.2646281966520085,25,0.1438666666666668,True,2160,3840,720,960,video_20260310_003647.mp4,20260310003818299.mp4,20260310003647,20260310003818299
PAIR_00265,27,6F_S027,doctor,6_feet,27,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260310_004214.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260310004333770.mp4,164,135,30.201836664538625,24.97687326549492,5.430133333333333,5.405,5.2249633990437125,29,0.0251333333333327,True,2160,3840,720,960,video_20260310_004214.mp4,20260310004333770.mp4,20260310004214,20260310004333770
PAIR_00266,28,6F_S028,doctor,6_feet,28,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260310_005005.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260310005136172.mp4,177,136,30.01927791670357,24.935826916024936,5.896211111111112,5.454,5.083451000678632,41,0.4422111111111118,True,2160,3840,720,960,video_20260310_005005.mp4,20260310005136172.mp4,20260310005005,20260310005136172
PAIR_00267,29,6F_S029,doctor,6_feet,29,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260310_005407.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260310005603541.mp4,152,111,30.01935458387645,20.67039106145252,5.063400000000001,5.37,9.348963522423931,41,0.3065999999999995,True,2160,3840,720,960,video_20260310_005407.mp4,20260310005603541.mp4,20260310005407,20260310005603541
PAIR_00268,30,6F_S030,doctor,6_feet,30,/data/Sajjan_Singh/gesture_recognition/data/raw/RGB/6_feet/doctor/video_20260310_005806.mp4,/data/Sajjan_Singh/gesture_recognition/data/raw/NIR/nir/6_feet/doctor/20260310005920775.mp4,184,131,30.18180161297672,24.61018222806688,6.096388888888889,5.323,5.571619384909837,53,0.7733888888888885,True,2160,3840,720,960,video_20260310_005806.mp4,20260310005920775.mp4,20260310005806,20260310005920775
